pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,releasedate
Kepler-1128 b,Kepler-1128,1,1,1,Transit,2016,61.61781670,0.00033370,-0.00033370,0,,,,,,,,,,,,,,5543.00,95.27,-144.99,0,0.91,0.13,-0.06,0,19h32m15.20s,293.0633150,+39d24m12.26s,39.4034052,1083.4100000,38.3400000,-38.3400000,15.9340000,0.1150000,-0.1150000,2016-05-10
Kepler-1129 b,Kepler-1129,1,1,2,Transit,2016,24.33978040,0.00012980,-0.00012980,0,,,,,,,,,,,,,,5831.00,134.99,-114.35,0,1.00,0.17,-0.10,0,19h26m25.08s,291.6044965,+41d18m33.58s,41.3093275,1183.8800000,42.0200000,-42.0200000,15.6610000,0.2400000,-0.2400000,2016-05-10
Kepler-1129 c,Kepler-1129,1,1,2,Transit,2016,76.53695860,0.00075860,-0.00075860,0,,,,,,,,,,,,,,5831.00,134.99,-114.35,0,1.00,0.17,-0.10,0,19h26m25.08s,291.6044965,+41d18m33.58s,41.3093275,1183.8800000,42.0200000,-42.0200000,15.6610000,0.2400000,-0.2400000,2016-05-10
Kepler-113 b,Kepler-113,1,1,2,Transit,2014,4.75400000,,,0,,,,,,,,,,,,,,4725.00,74.00,-74.00,0,0.69,0.02,-0.02,0,19h11m59.49s,287.9978721,+50d56m39.06s,50.9441847,262.3510000,1.1170000,-1.1070000,13.6550000,0.1030000,-0.1030000,2014-05-14
Kepler-113 c,Kepler-113,1,1,2,Transit,2014,8.92507000,,,0,,,,,,,,,,,,,,4725.00,74.00,-74.00,0,0.69,0.02,-0.02,0,19h11m59.49s,287.9978721,+50d56m39.06s,50.9441847,262.3510000,1.1170000,-1.1070000,13.6550000,0.1030000,-0.1030000,2016-10-13
Kepler-1130 b,Kepler-1130,1,2,3,Transit,2016,5.45298175,0.00001294,-0.00001294,0,,,,,,,,,,,,,,5403.00,53.01,-51.42,0,0.81,0.01,-0.01,0,19h00m49.78s,285.2074210,+45d23m03.60s,45.3843330,249.3430000,1.8020000,-1.7770000,12.5090000,0.0460000,-0.0460000,2016-05-10
Kepler-1130 c,Kepler-1130,1,2,3,Transit,2021,3.26663995,,,0,,,,,,,,,,,,,,5450.00,108.00,-108.00,0,0.84,0.09,-0.03,0,19h00m49.78s,285.2074210,+45d23m03.60s,45.3843330,249.3430000,1.8020000,-1.7770000,12.5090000,0.0460000,-0.0460000,2021-12-05
Kepler-1130 d,Kepler-1130,1,2,3,Transit,2021,4.27225017,,,0,,,,,,,,,,,,,,5450.00,108.00,-108.00,0,0.84,0.09,-0.03,0,19h00m49.78s,285.2074210,+45d23m03.60s,45.3843330,249.3430000,1.8020000,-1.7770000,12.5090000,0.0460000,-0.0460000,2021-12-05
Kepler-1131 b,Kepler-1131,1,1,1,Transit,2016,3.53232449,0.00001266,-0.00001266,0,,,,,,,,,,,,,,5851.00,83.20,-114.89,0,1.04,0.23,-0.10,0,19h42m36.35s,295.6514492,+49d15m40.66s,49.2612954,1030.7000000,23.3500000,-23.3500000,15.0100000,0.3550000,-0.3550000,2016-05-10
Kepler-1132 b,Kepler-1132,1,1,1,Transit,2016,62.89162280,0.00045230,-0.00045230,0,,,,,,,,,,,,,,5298.00,54.24,-56.79,0,0.83,0.06,-0.05,0,19h05m28.20s,286.3675188,+48d25m26.01s,48.4238906,867.9310000,21.5900000,-20.5840000,15.8180000,0.1030000,-0.1030000,2016-05-10
Kepler-1133 b,Kepler-1133,1,1,1,Transit,2016,11.55562343,0.00003409,-0.00003409,0,,,,,,,,,,,,,,5569.00,157.93,-118.09,0,0.90,0.10,-0.06,0,19h33m17.38s,293.3224114,+42d52m02.97s,42.8674925,753.1350000,16.2075000,-16.2075000,14.7850000,0.0460000,-0.0460000,2016-05-10
Kepler-1134 b,Kepler-1134,1,1,1,Transit,2016,17.13263989,0.00008204,-0.00008204,0,,,,,,,,,,,,,,5281.00,169.66,-135.47,0,0.81,0.06,-0.06,0,19h42m16.29s,295.5678578,+42d28m41.18s,42.4781064,944.4450000,31.8430000,-29.8650000,16.2330000,0.4000000,-0.4000000,2016-05-10
Kepler-1135 b,Kepler-1135,1,1,1,Transit,2016,76.95785700,0.00071040,-0.00071040,0,,,,,,,,,,,,,,5656.00,66.40,-72.91,0,0.94,0.17,-0.07,0,19h04m00.72s,286.0029904,+44d45m23.60s,44.7565551,1314.6400000,26.9200000,-26.9200000,14.5450000,0.1140000,-0.1140000,2016-05-10
Kepler-1136 b,Kepler-1136,1,1,1,Transit,2016,2.36172433,0.00000365,-0.00000365,0,,,,,,,,,,,,,,4512.00,46.44,-47.76,0,0.68,0.02,-0.03,0,18h56m25.88s,284.1078441,+44d14m44.90s,44.2458047,491.4060000,8.3980000,-8.1250000,16.0370000,0.1150000,-0.1150000,2016-05-10
Kepler-1137 b,Kepler-1137,1,1,1,Transit,2016,23.92107910,0.00013790,-0.00013790,0,,,,,,,,,,,,,,6807.00,117.84,-120.35,0,1.84,0.69,-0.33,0,19h08m31.26s,287.1302407,+48d39m55.25s,48.6653470,921.7780000,18.9710000,-18.2340000,12.8270000,0.1030000,-0.1030000,2016-05-10
Kepler-1138 b,Kepler-1138,1,1,1,Transit,2016,3.17060005,0.00001019,-0.00001019,0,,,,,,,,,,,,,,5582.00,62.16,-65.24,0,0.92,0.13,-0.06,0,19h03m35.84s,285.8993164,+48d18m26.23s,48.3072850,872.3280000,22.7170000,-21.6120000,15.8850000,0.3550000,-0.3550000,2016-05-10
Kepler-1139 b,Kepler-1139,1,1,1,Transit,2016,0.81316672,0.00000125,-0.00000125,0,,,,,,,,,,,,,,5550.00,105.36,-153.89,0,0.91,0.12,-0.06,0,19h11m46.94s,287.9455985,+39d13m49.90s,39.2305281,495.1560000,4.8860000,-4.8860000,14.2290000,0.1600000,-0.1600000,2016-05-10
Kepler-114 b,Kepler-114,1,1,3,Transit,2014,5.18854900,0.00001200,-0.00001200,0,0.053000,,,0,,,,,,,,,,4605.00,100.00,-100.00,0,0.67,0.04,-0.04,0,19h36m29.16s,294.1214820,+48d20m59.27s,48.3497977,259.5330000,1.3085000,-1.3085000,13.9610000,0.1030000,-0.1030000,2014-05-14
Kepler-114 c,Kepler-114,1,1,3,Transit,2013,8.04100000,,,0,,,,,,,,,,,,,,,,,,0.54,0.06,-0.06,0,19h36m29.16s,294.1214820,+48d20m59.27s,48.3497977,259.5330000,1.3085000,-1.3085000,13.9610000,0.1030000,-0.1030000,2014-05-14
Kepler-114 d,Kepler-114,1,1,3,Transit,2013,11.77600000,,,0,,,,,,,,,,,,,,,,,,0.54,0.06,-0.06,0,19h36m29.16s,294.1214820,+48d20m59.27s,48.3497977,259.5330000,1.3085000,-1.3085000,13.9610000,0.1030000,-0.1030000,2014-05-14
Kepler-1140 b,Kepler-1140,1,1,1,Transit,2016,24.08627070,0.00010200,-0.00010200,0,,,,,,,,,,,,,,4850.00,53.07,-47.66,0,0.73,0.03,-0.04,0,18h46m46.57s,281.6940529,+46d56m47.48s,46.9465210,656.4800000,10.9860000,-10.6360000,15.7510000,0.1140000,-0.1140000,2016-05-10
Kepler-1141 b,Kepler-1141,1,1,1,Transit,2016,2.34451194,0.00000535,-0.00000535,0,,,,,,,,,,,,,,5791.00,58.41,-65.12,0,1.07,0.15,-0.10,0,19h22m10.48s,290.5436836,+47d43m33.27s,47.7259073,393.6420000,3.8090000,-3.7390000,12.4030000,0.0690000,-0.0690000,2016-05-10
Kepler-1142 b,Kepler-1142,1,1,1,Transit,2016,18.30272480,0.00013890,-0.00013890,0,,,,,,,,,,,,,,5685.00,98.59,-132.10,0,0.96,0.24,-0.08,0,19h30m51.48s,292.7144796,+44d04m56.21s,44.0822816,1273.5100000,32.1450000,-32.1450000,14.5050000,0.0690000,-0.0690000,2016-05-10
Kepler-1143 b,Kepler-1143,1,1,2,Transit,2016,2.88890485,0.00000694,-0.00000694,0,,,,,,,,,,,,,,5053.00,192.88,-130.21,0,0.77,0.05,-0.04,0,19h09m12.67s,287.3027720,+39d17m22.70s,39.2896399,555.1890000,7.7620000,-7.5550000,15.4930000,0.1600000,-0.1600000,2016-05-10
Kepler-1143 c,Kepler-1143,1,1,2,Transit,2016,210.63059100,0.00145600,-0.00145600,0,,,,,,,,,,,,,,5053.00,192.88,-130.21,0,0.77,0.05,-0.04,0,19h09m12.67s,287.3027720,+39d17m22.70s,39.2896399,555.1890000,7.7620000,-7.5550000,15.4930000,0.1600000,-0.1600000,2016-05-10
Kepler-1144 b,Kepler-1144,1,1,1,Transit,2016,17.14647302,0.00009073,-0.00009073,0,,,,,,,,,,,,,,5753.00,91.93,-86.29,0,0.96,0.14,-0.07,0,19h20m10.39s,290.0432936,+47d15m28.39s,47.2578857,1140.5700000,32.6200000,-30.8800000,14.9430000,0.1030000,-0.1030000,2016-05-10
Kepler-1145 b,Kepler-1145,1,1,1,Transit,2016,3.97076766,0.00001110,-0.00001110,0,,,,,,,,,,,,,,5064.00,161.02,-117.37,0,0.75,0.05,-0.05,0,19h41m13.96s,295.3081524,+43d02m39.85s,43.0444026,691.9610000,14.5880000,-14.0070000,15.4710000,0.1500000,-0.1500000,2016-05-10
Kepler-1146 b,Kepler-1146,1,1,1,Transit,2016,2.35226580,0.00000825,-0.00000825,0,,,,,,,,,,,,,,4692.00,45.94,-42.25,0,0.70,0.02,-0.04,0,19h06m52.01s,286.7167120,+47d25m32.37s,47.4256580,703.0380000,16.7130000,-15.9680000,15.9530000,0.1260000,-0.1260000,2016-05-10
Kepler-1147 b,Kepler-1147,1,1,1,Transit,2016,10.62784997,0.00009118,-0.00009118,0,,,,,,,,,,,,,,5941.00,84.81,-114.44,0,1.14,0.35,-0.13,0,19h30m11.39s,292.5474753,+41d38m34.52s,41.6429221,1657.3600000,79.8450000,-79.8450000,15.6130000,0.1030000,-0.1030000,2016-05-10
Kepler-1148 b,Kepler-1148,1,1,1,Transit,2016,1.10446351,0.00000129,-0.00000129,0,,,,,,,,,,,,,,5054.00,99.64,-98.31,0,0.77,0.04,-0.04,0,19h23m48.87s,290.9536059,+45d43m10.40s,45.7195545,625.6920000,10.6680000,-10.3210000,15.5330000,0.2290000,-0.2290000,2016-05-10
Kepler-1149 b,Kepler-1149,1,1,1,Transit,2016,3.73089898,0.00001502,-0.00001502,0,,,,,,,,,,,,,,5833.00,117.20,-177.03,0,1.01,0.18,-0.10,0,19h36m45.40s,294.1891824,+45d09m05.49s,45.1515263,1217.7300000,45.6050000,-45.6050000,15.1460000,0.0460000,-0.0460000,2016-05-10
Kepler-115 b,Kepler-115,1,1,2,Transit,2014,2.40367900,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,5979.00,132.00,-132.00,0,1.21,0.23,-0.23,0,19h50m50.86s,297.7119299,+45d15m43.15s,45.2619850,623.6090000,7.0210000,-6.8690000,13.5450000,0.0690000,-0.0690000,2014-05-14
Kepler-115 c,Kepler-115,1,1,2,Transit,2014,8.99088900,0.00002100,-0.00002100,0,0.087000,,,0,,,,,,,,,,5979.00,132.00,-132.00,0,1.21,0.23,-0.23,0,19h50m50.86s,297.7119299,+45d15m43.15s,45.2619850,623.6090000,7.0210000,-6.8690000,13.5450000,0.0690000,-0.0690000,2014-05-14
Kepler-1150 b,Kepler-1150,1,2,1,Transit,2016,2.78786839,0.00000826,-0.00000826,0,,,,,,,,,,,,,,4754.00,80.38,-77.33,0,0.72,0.03,-0.03,0,19h46m53.87s,296.7244553,+49d31m57.66s,49.5326846,358.5180000,2.3340000,-2.3040000,14.7480000,0.1370000,-0.1370000,2016-05-10
Kepler-1151 b,Kepler-1151,1,1,1,Transit,2016,65.64784240,0.00040100,-0.00040100,0,,,,,,,,,,,,,,5470.00,97.19,-93.64,0,0.85,0.08,-0.06,0,19h28m59.47s,292.2477819,+47d52m42.33s,47.8784257,682.4360000,10.9630000,-10.9630000,15.0050000,0.0800000,-0.0800000,2016-05-10
Kepler-1152 b,Kepler-1152,1,1,1,Transit,2016,1.64680191,0.00000267,-0.00000267,0,,,,,,,,,,,,,,3964.00,46.47,-45.68,0,0.53,0.03,-0.03,0,19h21m44.20s,290.4341483,+44d06m28.01s,44.1077802,215.2330000,0.9025000,-0.9025000,15.3100000,0.0530000,-0.0530000,2016-05-10
Kepler-1153 b,Kepler-1153,1,1,1,Transit,2016,1.75583533,0.00000439,-0.00000439,0,,,,,,,,,,,,,,5470.00,75.20,-93.55,0,0.88,0.10,-0.05,0,19h16m35.32s,289.1471849,+45d51m58.07s,45.8661300,1119.4900000,43.6000000,-40.5100000,15.7670000,0.5380000,-0.5380000,2016-05-10
Kepler-1154 b,Kepler-1154,1,1,2,Transit,2016,5.18561420,0.00002676,-0.00002676,0,,,,,,,,,,,,,,6327.00,317.30,-262.85,0,1.43,0.65,-0.29,0,19h49m54.51s,297.4771158,+39d52m38.04s,39.8772345,1460.1000000,44.7300000,-42.1900000,14.9530000,0.1720000,-0.1720000,2016-05-10
Kepler-1154 c,Kepler-1154,1,1,2,Transit,2016,8.45808312,0.00004757,-0.00004757,0,,,,,,,,,,,,,,6327.00,317.30,-262.85,0,1.43,0.65,-0.29,0,19h49m54.51s,297.4771158,+39d52m38.04s,39.8772345,1460.1000000,44.7300000,-42.1900000,14.9530000,0.1720000,-0.1720000,2016-05-10
Kepler-1155 b,Kepler-1155,1,1,1,Transit,2016,33.46974300,0.00020030,-0.00020030,0,,,,,,,,,,,,,,5842.00,115.89,-141.61,0,1.03,0.22,-0.10,0,19h15m16.95s,288.8206058,+39d31m22.34s,39.5228712,1128.7200000,,,14.7990000,0.1370000,-0.1370000,2016-05-10
Kepler-1156 b,Kepler-1156,1,1,1,Transit,2016,11.89520511,0.00006499,-0.00006499,0,,,,,,,,,,,,,,5778.00,67.42,-59.01,0,1.00,0.09,-0.06,0,19h15m41.78s,288.9240901,+46d03m27.31s,46.0575865,691.3310000,7.2930000,-7.1460000,14.2620000,0.1260000,-0.1260000,2016-05-10
Kepler-1157 b,Kepler-1157,1,1,1,Transit,2016,4.45743164,0.00001699,-0.00001699,0,,,,,,,,,,,,,,4679.00,54.66,-58.05,0,0.71,0.03,-0.03,0,18h52m29.02s,283.1209268,+43d31m32.05s,43.5255701,342.1440000,2.4160000,-2.3830000,14.6030000,0.2400000,-0.2400000,2016-05-10
Kepler-1158 b,Kepler-1158,1,1,1,Transit,2016,13.53962930,0.00009329,-0.00009329,0,,,,,,,,,,,,,,6203.00,91.16,-81.11,0,1.95,0.37,-0.38,0,19h28m56.14s,292.2339048,+41d34m30.66s,41.5751832,1484.2500000,36.9350000,-36.9350000,13.6180000,0.1030000,-0.1030000,2016-05-10
Kepler-1159 b,Kepler-1159,1,1,1,Transit,2016,22.70816791,0.00009541,-0.00009541,0,,,,,,,,,,,,,,6217.00,147.74,-196.66,0,1.28,0.56,-0.20,0,19h37m03.92s,294.2663250,+45d12m15.23s,45.2042317,1213.7100000,28.2200000,-28.2200000,14.6780000,0.0690000,-0.0690000,2016-05-10
Kepler-116 b,Kepler-116,1,1,2,Transit,2014,5.96873400,0.00000900,-0.00000900,0,0.069000,,,0,,,,,,,,,,6142.00,100.00,-100.00,0,1.45,0.27,-0.27,0,19h38m58.09s,294.7420605,+43d32m12.42s,43.5367842,955.1680000,15.5640000,-15.0810000,13.7440000,0.1030000,-0.1030000,2014-05-14
Kepler-116 c,Kepler-116,1,1,2,Transit,2014,13.07163000,0.00005600,-0.00005600,0,0.116000,,,0,,,,,,,,,,6142.00,100.00,-100.00,0,1.45,0.27,-0.27,0,19h38m58.09s,294.7420605,+43d32m12.42s,43.5367842,955.1680000,15.5640000,-15.0810000,13.7440000,0.1030000,-0.1030000,2014-05-14
Kepler-1160 b,Kepler-1160,1,1,1,Transit,2016,7.97034958,0.00003122,-0.00003122,0,,,,,,,,,,,,,,5519.00,61.23,-63.44,0,0.89,0.11,-0.05,0,19h11m31.05s,287.8793899,+43d21m50.67s,43.3640752,1077.6300000,38.1000000,-35.6400000,16.0060000,0.2400000,-0.2400000,2016-05-10
Kepler-1161 b,Kepler-1161,1,1,1,Transit,2016,10.71252541,0.00003876,-0.00003876,0,,,,,,,,,,,,,,4253.00,55.15,-52.76,0,0.57,0.03,-0.03,0,19h56m18.49s,299.0770621,+45d26m26.01s,45.4405583,547.7260000,9.8530000,-9.8530000,16.1630000,0.3320000,-0.3320000,2016-05-10
Kepler-1162 b,Kepler-1162,1,1,2,Transit,2016,32.56370690,0.00024720,-0.00024720,0,,,,,,,,,,,,,,5390.00,61.74,-58.89,0,0.84,0.07,-0.05,0,18h53m10.09s,283.2920273,+45d26m02.33s,45.4339813,940.2110000,26.1300000,-24.7790000,15.7490000,0.0920000,-0.0920000,2016-05-10
Kepler-1162 c,Kepler-1162,1,1,2,Transit,2023,59.28406400,0.00069920,-0.00069920,0,0.283200,,,0,0.000000,,,0,401,,,0,,5225.00,83.00,-73.00,0,0.86,0.06,-0.05,0,18h53m10.09s,283.2920273,+45d26m02.33s,45.4339813,940.2110000,26.1300000,-24.7790000,15.7490000,0.0920000,-0.0920000,2017-05-08
Kepler-1163 b,Kepler-1163,1,1,1,Transit,2016,6.11786898,0.00002808,-0.00002808,0,,,,,,,,,,,,,,6302.00,69.67,-63.95,0,1.35,0.23,-0.13,0,19h20m56.61s,290.2358630,+50d01m48.24s,50.0300654,478.6470000,4.5930000,-4.5080000,12.2080000,0.0690000,-0.0690000,2016-05-10
Kepler-1164 b,Kepler-1164,1,1,1,Transit,2016,3.97599768,0.00001086,-0.00001086,0,,,,,,,,,,,,,,5183.00,80.28,-63.78,0,0.79,0.02,-0.02,0,19h10m07.11s,287.5296372,+38d53m40.22s,38.8945065,431.6220000,3.2440000,-3.1960000,14.3210000,0.1370000,-0.1370000,2016-05-10
Kepler-1165 b,Kepler-1165,1,1,2,Transit,2016,9.47852200,0.00005909,-0.00005909,0,,,,,,,,,,,,,,6080.00,97.21,-115.97,0,1.18,0.39,-0.14,0,19h07m53.09s,286.9712284,+44d42m29.76s,44.7082669,1575.2000000,50.3700000,-47.3900000,14.5210000,0.1140000,-0.1140000,2016-05-10
Kepler-1165 c,Kepler-1165,1,1,2,Transit,2021,29.96870041,,,0,,,,,,,,,,,,,,6249.00,174.00,-217.00,0,1.08,0.34,-0.11,0,19h07m53.09s,286.9712284,+44d42m29.76s,44.7082669,1575.2000000,50.3700000,-47.3900000,14.5210000,0.1140000,-0.1140000,2021-12-05
Kepler-1166 b,Kepler-1166,1,1,1,Transit,2016,33.24068820,0.00028000,-0.00028000,0,,,,,,,,,,,,,,5446.00,83.15,-87.62,0,0.86,0.10,-0.06,0,19h21m23.64s,290.3484956,+50d54m10.22s,50.9028387,634.9060000,7.9460000,-7.9460000,14.6500000,0.0690000,-0.0690000,2016-05-10
Kepler-1167 b,Kepler-1167,1,1,1,Transit,2016,1.00393374,0.00000268,-0.00000268,0,,,,,,,,,,,,,,4971.00,96.57,-125.10,0,0.75,0.04,-0.04,0,19h53m12.64s,298.3026595,+47d41m38.28s,47.6939654,820.9050000,25.6750000,-24.1890000,16.0470000,0.2290000,-0.2290000,2016-05-10
Kepler-1168 b,Kepler-1168,1,1,1,Transit,2016,55.82265390,0.00038710,-0.00038710,0,,,,,,,,,,,,,,5157.00,47.04,-55.91,0,0.82,0.04,-0.04,0,19h09m11.47s,287.2977834,+47d27m19.76s,47.4554880,752.6660000,15.2570000,-15.2570000,15.7550000,0.1370000,-0.1370000,2016-05-10
Kepler-1169 b,Kepler-1169,1,1,1,Transit,2016,6.11009134,0.00002806,-0.00002806,0,,,,,,,,,,,,,,6191.00,80.54,-76.47,0,1.23,0.06,-0.05,0,19h39m38.78s,294.9115874,+46d29m29.30s,46.4914718,522.8230000,5.1310000,-5.0340000,12.7070000,0.0570000,-0.0570000,2016-05-10
Kepler-117 b,Kepler-117,1,1,2,Transit,2014,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,0.049300,0.006200,-0.006200,0,984,18,-18,0,F8 V,6150.00,110.00,-110.00,0,1.61,0.05,-0.05,0,19h15m10.34s,288.7930651,+48d02m24.63s,48.0401760,1455.5700000,38.3850000,-38.3850000,14.2820000,0.1260000,-0.1260000,2014-11-19
Kepler-117 c,Kepler-117,1,1,2,Transit,2014,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,0.032300,0.003300,-0.003300,0,704,15,-15,0,F8 V,6150.00,110.00,-110.00,0,1.61,0.05,-0.05,0,19h15m10.34s,288.7930651,+48d02m24.63s,48.0401760,1455.5700000,38.3850000,-38.3850000,14.2820000,0.1260000,-0.1260000,2014-11-19
Kepler-1170 b,Kepler-1170,1,1,1,Transit,2016,9.98969327,0.00004242,-0.00004242,0,,,,,,,,,,,,,,5069.00,120.38,-96.50,0,0.76,0.05,-0.05,0,19h28m40.45s,292.1685422,+43d46m46.55s,43.7795963,1050.4500000,37.9700000,-35.4600000,16.2040000,0.1380000,-0.1380000,2016-05-10
Kepler-1171 b,Kepler-1171,1,1,1,Transit,2016,1.44259224,0.00000219,-0.00000219,0,,,,,,,,,,,,,,7044.00,277.69,-199.09,0,1.95,0.51,-0.38,0,19h39m50.14s,294.9589285,+38d35m29.75s,38.5915968,573.0000000,10.1020000,-9.7650000,11.6470000,0.0160000,-0.0160000,2016-05-10
Kepler-1172 b,Kepler-1172,1,1,1,Transit,2016,26.02044230,0.00018860,-0.00018860,0,,,,,,,,,,,,,,5558.00,144.94,-137.66,0,0.89,0.11,-0.07,0,19h21m53.88s,290.4744875,+37d45m59.58s,37.7665499,1306.5300000,53.1200000,-53.1200000,16.0830000,0.0920000,-0.0920000,2016-05-10
Kepler-1173 b,Kepler-1173,1,1,1,Transit,2016,0.76985360,0.00000120,-0.00000120,0,,,,,,,,,,,,,,5252.00,92.48,-116.76,0,0.82,0.06,-0.04,0,19h32m31.48s,293.1311803,+45d39m48.30s,45.6634153,377.0600000,2.3975000,-2.3975000,13.8960000,0.1030000,-0.1030000,2016-05-10
Kepler-1174 b,Kepler-1174,1,1,1,Transit,2016,6.89225223,0.00002664,-0.00002664,0,,,,,,,,,,,,,,5936.00,117.34,-103.81,0,1.04,0.20,-0.10,0,18h47m19.54s,281.8314296,+42d17m56.01s,42.2988910,1408.7500000,27.7000000,-26.6700000,14.2710000,0.1490000,-0.1490000,2016-05-10
Kepler-1175 b,Kepler-1175,1,1,1,Transit,2016,37.94563000,0.00017320,-0.00017320,0,,,,,,,,,,,,,,5453.00,66.21,-80.38,0,0.86,0.07,-0.06,0,19h16m34.24s,289.1426847,+46d48m46.68s,46.8129656,1121.8900000,61.4500000,-55.5000000,15.9720000,0.1150000,-0.1150000,2016-05-10
Kepler-1176 b,Kepler-1176,1,1,1,Transit,2016,24.17385790,0.00013360,-0.00013360,0,,,,,,,,,,,,,,5844.00,264.61,-268.56,0,1.02,0.26,-0.13,0,19h51m40.73s,297.9197240,+45d16m27.13s,45.2742038,864.6990000,22.9595000,-22.9595000,15.2700000,0.0920000,-0.0920000,2016-05-10
Kepler-1177 b,Kepler-1177,1,1,1,Transit,2016,106.24754700,0.00182200,-0.00182200,0,,,,,,,,,,,,,,5712.00,62.98,-66.68,0,0.97,0.07,-0.05,0,19h06m41.16s,286.6714813,+49d24m22.67s,49.4062964,1299.9700000,34.4200000,-32.7200000,14.7730000,0.1370000,-0.1370000,2016-05-10
Kepler-1178 b,Kepler-1178,1,1,1,Transit,2016,31.80634000,0.00038570,-0.00038570,0,,,,,,,,,,,,,,4990.00,58.43,-68.54,0,0.75,0.03,-0.04,0,19h13m49.47s,288.4561183,+45d48m08.01s,45.8022258,482.2870000,4.7555000,-4.7555000,14.2120000,0.1260000,-0.1260000,2016-05-10
Kepler-1179 b,Kepler-1179,1,1,1,Transit,2016,2.68505749,0.00000410,-0.00000410,0,,,,,,,,,,,,,,5212.00,65.46,-65.67,0,0.81,0.05,-0.04,0,18h56m23.38s,284.0974305,+47d48m37.75s,47.8104856,415.2050000,2.5580000,-2.5280000,14.2140000,0.1370000,-0.1370000,2016-05-10
Kepler-118 b,Kepler-118,1,1,2,Transit,2014,7.51849600,0.00005600,-0.00005600,0,0.073000,,,0,,,,,,,,,,5274.00,200.00,-200.00,0,1.09,0.49,-0.49,0,19h56m51.17s,299.2131881,+41d25m29.35s,41.4248195,574.2280000,6.8990000,-6.7410000,14.8670000,0.1490000,-0.1490000,2014-05-14
Kepler-118 c,Kepler-118,1,1,2,Transit,2014,20.17202000,0.00001300,-0.00001300,0,0.141000,,,0,,,,,,,,,,5274.00,200.00,-200.00,0,1.09,0.49,-0.49,0,19h56m51.17s,299.2131881,+41d25m29.35s,41.4248195,574.2280000,6.8990000,-6.7410000,14.8670000,0.1490000,-0.1490000,2014-05-14
Kepler-1180 b,Kepler-1180,1,1,1,Transit,2016,16.86012860,0.00013690,-0.00013690,0,,,,,,,,,,,,,,6077.00,243.54,-226.98,0,1.14,0.31,-0.15,0,19h43m32.99s,295.8874773,+43d09m21.58s,43.1559952,1596.8000000,86.9000000,-78.5100000,15.0810000,0.0690000,-0.0690000,2016-05-10
Kepler-1181 b,Kepler-1181,1,1,2,Transit,2016,4.89337519,0.00002526,-0.00002526,0,,,,,,,,,,,,,,6176.00,82.26,-87.31,0,1.30,0.54,-0.21,0,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,938.4170000,11.9915000,-11.9915000,13.5490000,0.1140000,-0.1140000,2016-05-10
Kepler-1181 c,Kepler-1181,1,1,2,Transit,2023,8.93484887,0.00009707,-0.00009707,0,0.092800,,,0,0.000000,,,0,1124,,,0,,6688.00,187.00,-281.00,0,1.35,0.47,-0.17,0,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,938.4170000,11.9915000,-11.9915000,13.5490000,0.1140000,-0.1140000,2017-05-08
Kepler-1182 b,Kepler-1182,1,1,1,Transit,2016,11.17394617,0.00006278,-0.00006278,0,,,,,,,,,,,,,,5924.00,202.44,-241.80,0,1.05,0.26,-0.13,0,19h45m13.92s,296.3079895,+43d49m16.93s,43.8213706,1545.3900000,64.0400000,-59.2200000,15.7420000,0.1830000,-0.1830000,2016-05-10
Kepler-1183 b,Kepler-1183,1,1,1,Transit,2016,28.50571890,0.00030310,-0.00030310,0,,,,,,,,,,,,,,5765.00,121.54,-176.40,0,0.99,0.18,-0.10,0,19h28m55.78s,292.2324228,+38d53m31.90s,38.8921946,1919.1900000,174.3100000,-148.0100000,15.9680000,0.4120000,-0.4120000,2016-05-10
Kepler-1184 b,Kepler-1184,1,1,1,Transit,2016,53.59910440,0.00036740,-0.00036740,0,,,,,,,,,,,,,,5983.00,110.01,-118.73,0,1.07,0.20,-0.11,0,19h25m07.69s,291.2820310,+46d57m57.43s,46.9659514,1157.8400000,33.5100000,-31.7000000,14.9900000,0.0350000,-0.0350000,2016-05-10
Kepler-1185 b,Kepler-1185,1,1,1,Transit,2016,104.35189760,0.00067050,-0.00067050,0,,,,,,,,,,,,,,5622.00,67.70,-58.78,0,0.87,0.02,-0.02,0,19h08m57.88s,287.2411783,+39d19m57.71s,39.3326977,459.2730000,4.9180000,-4.8180000,12.6300000,0.0460000,-0.0460000,2016-05-10
